@relation predic
@attribute len real
@attribute nonsynvar real
@attribute synvar real
@attribute issuespe {1, 0}
@attribute expr real
@attribute reptime real
@attribute hi real
@attribute rec real
@attribute constaint_score real
@attribute Genic_score real
@attribute tr_count_all real
@attribute GC_content real
@attribute tr_coding_only_length real
@attribute Non_Conding_tr_count real
@attribute case {no,yes}
@data
0.607,14.0,7.0,0,7.9133,136.0,0.80863,0.68893,0.50172509,-0.0053819721,4,45.43,4108.0,1,yes
1.995,9.0,16.0,0,10.15071,168.0,0.69521,0.22085,3.473582329,-0.6924585987,7,46.44,80440.0,5,yes
4.009,51.0,22.0,0,10.8674,343.0,0.51731,0.50536,2.245483676,-0.87816671,26,49.96,14957.666666666668,11,yes
1.402,13.0,14.0,0,3.58761,422.0,0.15161,0.19461,1.066947579,-0.1578848607,12,40.32,64186.90909090909,1,yes
0.712,6.0,4.0,0,2.59193,512.0,0.99997,0.53296,0.000001,-0.141298762,4,36.37,36599.0,0,yes
3.008,44.0,26.0,0,8.76298,407.0,0.15524,0.10607,1.641541679,0.6944334773,8,42.4,64001.0,4,yes
2.635,17.0,26.0,1,1.51287,732.0,0.66876,0.16967,4.641735253,-1.1554578276,12,44.56,99360.0,6,yes
4.395,52.0,28.0,0,2.65987,585.0,0.000001,0.000001,1.86293161,0.5878473333,2,43.44,92289.5,0,yes
2.416,9.0,15.0,0,3.05811,448.0,0.99997,0.9963,4.197769059,-0.5822252308,15,39.91,32129.3,5,yes
2.882,19.0,25.0,0,14.32876,380.0,0.45557,0.22076,3.134697108,-0.8413293837,44,44.15,63682.851851851854,17,yes
2.903,59.0,26.0,0,0.14523,1168.0,0.15743,0.18566,-1.719599717,-1.0104614438,6,36.18,907972.0,1,yes
1.558,22.0,7.0,0,11.01399,150.0,0.26972,0.12484,1.272279853,-0.2699351402,28,62.61,3878.0,18,yes
1.587,6.0,9.0,0,2.81108,361.0,0.37028,0.18893,2.873132961,-0.2956224973,10,44.14,105345.25,2,yes
1.068,7.0,7.0,0,4.05715,600.0,0.45415,0.12971,2.293400854,-0.0292476112,5,39.36,38270.5,1,yes
4.069,40.0,22.0,1,10.25539,416.0,0.48401,0.79966,4.805834874,-0.0165119569,57,47.09,36063.95238095238,36,yes
1.756,12.0,9.0,0,4.46631,511.0,0.29792,0.25834,1.685348174,0.3289490437,7,38.25,10210.2,2,yes
5.228,68.0,54.0,0,2.89717,462.0,0.000001,0.000001,2.78887848,-2.1334437647,17,48.0,289595.625,9,yes
2.56,24.0,24.0,0,7.44763,196.0,0.31635,0.38954,1.802518536,-0.6851803759,13,52.19,58543.875,5,yes
3.153,44.0,17.0,0,4.74275,362.0,0.2343,0.12464,1.768582934,0.0275803427,2,42.02,11869.0,0,yes
0.542,1.0,7.0,0,0.000001,0.000001,0.000001,0.000001,0.000001,0.2132627603,2,66.02,5215.5,0,yes
0.867,14.0,4.0,1,1.44795,419.0,0.26732,0.80094,-0.845915761,-0.1835708609,5,36.84,78294.75,1,yes
2.801,36.0,14.0,0,2.99752,577.0,0.48657,0.16103,0.817816416,-1.1536387771,6,35.54,78757.0,5,yes
1.914,36.0,38.0,0,12.7863,332.0,0.12554,0.10854,0.988749201,-1.9695459827,6,63.47,17320.0,5,yes
1.62,24.0,17.0,0,3.26685,448.0,0.04594,0.17832,0.736668107,-0.7531397305,12,50.77,11819.42857142857,5,yes
2.111,18.0,15.0,0,6.62749,594.0,0.73877,0.13749,1.384603951,-0.6006302561,5,38.04,23844.25,1,yes
1.539,16.0,13.0,0,18.96659,403.0,0.21029,0.27753,2.528075494,-0.6924585987,1,54.69,12246.0,0,yes
1.581,22.0,3.0,1,2.4956,164.0,0.27233,0.12141,0.388672255,-0.1376585754,3,40.16,101553.33333333333,0,yes
5.01,45.0,41.0,0,0.15027,678.0,0.7551,0.29962,2.695084948,-1.118903529,3,42.22,196483.0,0,yes
1.46,8.0,9.0,0,0.77738,549.0,0.91846,0.6241,2.076882767,-0.4499465344,35,37.33,287143.4210526316,16,yes
0.553,2.0,1.0,1,3.15469,581.0,0.78463,0.48903,2.286180542,0.0571185339,10,40.26,9602.3,0,yes
3.104,67.0,56.0,0,0.69176,993.0,0.1922,0.13716,0.571272853,-1.2917116731,5,44.58,65706.75,1,yes
0.876,17.0,1.0,0,11.09491,150.0,0.000001,0.000001,2.261192209,0.1250766517,14,58.13,3017.0,4,yes
4.984,69.0,35.0,0,14.47013,268.0,0.87963,0.17117,2.474819129,-1.2714594481,39,52.77,12421.962962962964,12,yes
1.907,39.0,27.0,0,14.94501,323.0,0.16631,0.19904,-0.414226931,-1.1959195841,2,50.14,6082.5,0,yes
1.818,41.0,29.0,0,12.80474,464.0,0.78233,0.59494,0.320273976,0.1175846983,11,50.88,2371.0,5,yes
1.98,23.0,13.0,0,14.41383,464.0,0.79851,0.61014,2.026830744,0.7091975091,2,47.13,5672.0,1,yes
1.965,33.0,22.0,0,14.41383,464.0,0.15783,0.10965,0.700024542,0.2921336033,2,49.9,7607.0,1,yes
1.932,31.0,26.0,1,14.44461,422.0,0.000001,0.000001,-0.218720268,0.3821388992,2,53.58,6428.0,0,yes
1.608,34.0,18.0,1,17.81225,288.0,0.3298,0.21875,-0.086003215,0.3362259279,7,49.03,7838.666666666667,4,yes
0.658,9.0,11.0,1,19.7002,236.0,0.99944,0.9998,2.027008417,-0.3397150076,11,69.01,3001.4,6,yes
1.1,38.0,30.0,0,11.5474,294.0,0.000001,0.000001,0.439080385,-0.3949364374,3,67.62,4653.0,0,yes
0.642,4.0,3.0,0,2.98481,648.0,0.90259,0.31502,1.680788814,0.1691696155,3,42.75,33116.0,2,yes
1.308,25.0,22.0,0,8.12266,188.0,0.000001,0.000001,0.799224321,-0.4003923891,2,54.2,10461.5,0,yes
1.52,19.0,7.0,1,9.50699,326.0,0.000001,0.000001,1.014648024,-0.0256086474,7,45.12,36022.0,2,yes
2.21,36.0,23.0,0,2.33648,447.0,0.15772,0.0933,0.000001,1.4274911202,16,43.29,18010.0,6,yes
0.321,1.0,0.0,1,11.51198,321.0,0.000001,0.000001,0.000001,0.1012116093,3,52.0,1559.0,0,yes
1.307,0,0,0,0.000001,0.000001,0.000001,0.000001,0.918533677,0.000001,0.000001,57.72,0.000001,0,yes
5.215,53.0,25.0,1,0.76823,675.0,0.20921,0.13882,2.210279473,-0.1451527877,15,36.22,94007.66666666667,6,yes
2.965,36.0,22.0,0,1.42971,684.0,0.27004,0.17052,1.636617294,0.2278155285,25,39.26,121943.93333333333,10,yes
9.82,129.0,55.0,0,3.65106,418.0,0.93164,0.52169,0.359069877,-1.5385511974,4,39.01,66331.0,3,yes
3.56,50.0,25.0,0,21.82434,229.0,0.27378,0.10604,3.336314834,0.000001,2,64.94,9869.0,1,yes
2.667,15.0,12.0,0,8.38943,177.0,0.000001,0.000001,3.002865587,-0.6483651047,46,40.63,32727.88888888889,19,yes
11.974,162.0,73.0,0,6.74222,611.0,0.14649,0.1106,0.523513576,0.223857359,15,36.72,90354.28571428571,8,yes
1.673,38.0,18.0,0,28.78071,171.0,0.000001,0.000001,-0.903023557,-0.3728898959,11,54.83,4358.142857142857,4,yes
0.696,5.0,0.0,0,3.76764,459.0,0.000001,0.000001,0.000001,0.1691696155,4,42.71,10091.0,2,yes
4.009,40.0,33.0,1,2.23798,843.0,0.53447,0.10345,1.268034359,-0.3233446678,11,36.39,106322.0,7,yes
0.463,4.0,7.0,0,13.60684,454.0,0.67551,0.40044,1.422092328,-0.2074375289,8,53.52,10196.333333333334,2,yes
0.433,0,0,0,0.000001,0.000001,0.85268,0.21597,0.000001,0.000001,10,49.9,3733.3333333333335,7,yes
0.523,0.0,0.0,0,8.92621,233.0,0.24713,0.10516,0.000001,-0.141298762,6,47.56,8220.0,4,yes
0.368,1.0,6.0,0,26.93176,215.0,0.000001,0.000001,0.000001,-0.0751598784,3,46.62,2405.5,1,yes
0.233,2.0,2.0,0,5.63227,409.0,0.000001,0.000001,0.000001,0.0350720539,7,43.43,6255.0,5,yes
0.774,14.0,7.0,0,8.46994,187.0,0.000001,0.000001,-0.291448383,-0.2056170114,15,47.05,16186.666666666666,3,yes
0.937,5.0,7.0,0,3.61024,184.0,0.95319,0.20297,0.000001,0.0368911799,13,47.43,10913.75,9,yes
1.693,21.0,16.0,0,11.8359,164.0,0.000001,0.000001,1.819952643,-0.2001574165,14,54.15,10817.75,10,yes
1.659,16.0,9.0,1,4.85523,340.0,0.38002,0.22508,0.785450837,-0.2478890237,7,41.6,59850.5,5,yes
0.606,10.0,3.0,0,1.3911,779.0,0.55644,0.22085,0.502833924,0.2150807215,3,45.99,28823.5,1,yes
0.633,9.0,3.0,0,8.50568,195.0,0.49765,0.79641,0.287129401,0.000001,3,63.41,1235.5,1,yes
0.458,14.0,3.0,0,0.61471,617.0,0.17853,0.10255,0.000001,-0.1174323893,1,47.58,763.0,0,yes
2.275,30.0,20.0,0,10.78407,229.0,0.27232,0.10613,2.122533054,-0.9754338633,10,56.55,5223.8,5,yes
2.922,25.0,12.0,0,3.4993,450.0,0.99984,0.96982,1.903099604,-0.6906374577,6,36.91,178212.0,5,yes
1.107,21.0,9.0,0,9.83414,484.0,0.18165,0.49827,1.011260478,0.3069026678,5,56.2,15975.666666666666,2,yes
1.271,13.0,13.0,1,5.57652,370.0,0.09012,0.89087,1.24837346,-0.4022122566,2,51.87,11513.0,0,yes
1.221,23.0,7.0,0,5.1619,504.0,0.000001,0.000001,-0.268086832,0.5328231217,26,47.17,17538.1,16,yes
1.3,13.0,11.0,0,5.55792,497.0,0.2761,0.24559,1.688028483,-0.6263184338,2,50.15,86340.0,0,yes
7.573,60.0,27.0,0,3.88537,357.0,0.60193,0.13678,0.887631656,-0.3215281742,18,40.92,121709.0,9,yes
1.861,10.0,8.0,0,7.0459,167.0,0.26245,0.7289,3.024964137,-0.4279001894,4,43.16,54391.0,1,yes
5.83,83.0,46.0,0,1.31437,282.0,0.13815,0.40001,0.394860056,-1.3304325005,22,39.14,60259.21428571428,8,yes
4.422,72.0,28.0,0,8.9743,222.0,0.18623,0.1526,-0.082421542,1.8611415073,15,41.37,26312.444444444445,6,yes
1.748,30.0,20.0,0,7.31222,199.0,0.5912,0.21092,0.71174545,0.1139450489,2,49.77,23274.0,0,yes
1.454,12.0,10.0,0,4.74907,269.0,0.94871,0.8758,1.485089614,-0.3378940345,27,42.73,48532.95238095238,6,yes
1.397,32.0,23.0,1,4.28197,373.0,0.64189,0.66407,-0.414309062,-1.019530098,13,52.42,19381.666666666668,4,yes
3.054,24.0,21.0,0,11.01543,172.0,0.23692,0.33699,3.21895712,-1.1536387771,26,46.25,33023.857142857145,19,yes
1.442,0.0,0.0,0,0.000001,0.000001,0.19429,0.11276,0.789400439,-0.1394785526,6,37.38,121582.5,4,yes
1.077,41.0,17.0,0,1.9912,713.0,0.28091,0.32008,-2.338068062,-0.108334733,1,39.31,22847.0,0,yes
3.063,55.0,21.0,1,1.93286,381.0,0.16709,0.08659,-0.288930192,1.5854977801,5,40.64,48537.333333333336,2,yes
1.581,39.0,12.0,0,7.46043,199.0,0.10653,0.72184,-0.995472442,-0.5969923872,1,52.02,7359.0,0,yes
2.987,62.0,34.0,1,2.98503,495.0,0.1449,0.10583,0.444451027,-0.9186447033,10,57.94,18146.666666666668,7,yes
1.305,3.0,12.0,0,7.98975,560.0,0.2327,0.11262,3.029436388,-0.2956224973,2,48.41,3119.0,0,yes
0.59,4.0,1.0,0,6.0065,472.0,0.99971,0.12378,0.000001,0.0130256087,1,39.0,12426.0,0,yes
14.08,152.0,157.0,0,21.90357,238.0,0.65439,0.76644,7.675362519,-7.2785552593,12,56.25,27036.5,6,yes
4.957,55.0,23.0,0,4.12583,408.0,0.47246,0.47221,2.049292936,-1.6994772466,7,38.53,96793.5,3,yes
0.562,6.0,1.0,0,4.64449,357.0,0.47297,0.94462,0.000001,0.0368911799,3,47.76,4893.0,2,yes
7.4,80.0,74.0,1,11.67197,154.0,0.99999,0.91015,2.94679272,-3.6819993752,1,42.33,88292.0,0,yes
2.005,15.0,12.0,0,4.72766,476.0,0.30669,0.11489,2.214532571,-0.7126843264,2,39.17,8033.5,0,yes
1.394,18.0,5.0,0,5.85832,178.0,0.000001,0.000001,0.000001,0.000001,7,46.24,25232.833333333332,1,yes
5.061,25.0,46.0,0,1.13887,805.0,0.99994,0.51636,5.386822448,-1.9677399918,17,40.58,66095.4375,1,yes
5.224,30.0,76.0,0,19.84564,190.0,0.99989,0.50628,6.604156311,-2.8519506478,20,52.73,79984.54545454546,9,yes
3.03,31.0,14.0,0,1.56609,497.0,0.20727,0.11765,1.820258214,0.6026029817,3,37.96,169538.0,1,yes
1.203,3.0,11.0,0,6.37355,196.0,0.83219,0.29765,3.414748959,-0.3397150076,7,50.77,41250.6,2,yes
1.483,25.0,21.0,0,10.90292,235.0,0.17979,0.11593,0.439075891,-0.3765268066,19,46.33,54393.142857142855,12,yes
2.141,32.0,19.0,1,12.89328,526.0,0.65474,0.16753,1.136495273,-0.8449669785,8,57.17,6898.142857142857,1,yes
2.431,19.0,16.0,1,3.14682,366.0,0.65395,0.3164,4.075874799,-0.4224386994,12,38.86,94133.22222222222,3,yes
0.794,13.0,9.0,0,14.10213,301.0,0.10021,0.33518,0.468179471,0.439181676,11,51.22,22491.125,3,yes
1.023,18.0,10.0,0,10.26997,504.0,0.82411,0.08226,0.664739729,-0.2478890237,21,41.01,23757.0,10,yes
1.09,16.0,7.0,0,18.12695,203.0,0.29894,0.10946,0.727235521,-0.6263184338,5,58.06,4874.0,4,yes
4.817,64.0,50.0,0,7.38004,217.0,0.000001,0.000001,4.106835583,-1.0950469291,5,56.39,69443.5,3,yes
2.532,49.0,60.0,0,5.94064,251.0,0.13441,0.26404,1.467353394,-1.2309639969,4,56.65,95252.0,3,yes
2.132,18.0,10.0,0,5.26607,344.0,0.16388,0.14439,2.798156207,0.000001,2,48.01,43080.5,0,yes
0.26,10.0,1.0,1,1.37041,470.0,0.38435,0.17944,0.000001,0.8139859271,3,36.82,5884.5,1,yes
1.154,14.0,7.0,1,0.60722,773.0,0.95221,0.36533,1.247420108,-0.2717554808,1,40.25,14036.0,0,yes
1.257,5.0,5.0,0,2.59678,300.0,0.000001,0.000001,2.455472787,-0.2294837713,5,35.77,108818.0,4,yes
1.313,11.0,10.0,0,4.052,472.0,0.22516,0.12787,1.839761489,0.000001,1,45.61,22795.0,0,yes
4.064,55.0,14.0,1,7.15524,320.0,0.75384,0.58646,0.714857153,-0.501537595,11,38.81,44068.333333333336,5,yes
1.191,8.0,6.0,0,10.17781,161.0,0.99998,0.9588,1.281964085,-0.1394785526,11,43.47,30342.14285714286,4,yes
3.036,32.0,27.0,0,0.92734,649.0,0.43921,0.153,2.028951071,-0.6833634347,4,40.87,81945.0,2,yes
0.657,5.0,3.0,0,5.94393,454.0,0.20989,0.12971,2.215855787,-0.0972061904,4,41.03,6113.0,1,yes
0.806,31.0,17.0,0,5.48013,580.0,0.18667,0.11084,-0.541611296,0.6448759713,1,56.12,3984.0,0,yes
4.67,73.0,62.0,0,1.86893,510.0,0.5402,0.78677,1.647227916,-2.7309601375,27,47.49,45669.53333333333,12,yes
3.743,50.0,46.0,1,6.56648,191.0,0.68495,0.19766,0.881861076,-1.517642441,3,53.14,15883.0,0,yes
1.961,19.0,13.0,0,4.82614,426.0,0.97015,0.19298,2.202506092,-0.5142644846,10,36.02,12610.5,2,yes
2.81,27.0,29.0,0,2.042,386.0,0.96396,0.7628,1.487734665,-1.5046220596,22,45.41,104270.5625,6,yes
1.833,35.0,16.0,0,1.86134,406.0,0.19826,0.07625,-1.313528405,-0.5969923872,7,38.02,109376.0,2,yes
1.096,6.0,9.0,0,4.31866,406.0,0.90261,0.79193,1.782321851,-0.2956224973,3,52.06,2855.0,1,yes
3.482,57.0,17.0,0,1.03852,526.0,0.82566,0.19891,-0.548862165,1.387050485,4,36.33,86352.5,0,yes
1.539,61.0,31.0,0,12.96288,363.0,0.000001,0.000001,-0.820982734,1.7655701347,5,62.68,4368.428571428572,2,yes
1.441,12.0,18.0,1,1.87976,647.0,0.000001,0.000001,1.699777044,-0.8908823764,10,46.48,102103.0,4,yes
1.652,15.0,5.0,0,13.39617,195.0,0.18765,0.27794,1.834879275,-0.2037968257,9,46.35,42915.0,8,yes
1.521,55.0,21.0,1,10.41792,375.0,0.000001,0.000001,-1.555795987,2.3646847903,6,44.63,17985.333333333332,3,yes
1.518,30.0,17.0,1,2.78564,721.0,0.09184,0.38254,-1.278958157,0.3123597688,3,37.78,50720.0,2,yes
8.418,142.0,116.0,0,8.30283,310.0,0.30916,0.28051,3.787790318,-3.6412017164,3,60.86,28872.5,1,yes
1.628,29.0,11.0,1,5.2638,960.0,0.000001,0.000001,-1.641639157,-0.7108643211,6,42.41,25876.8,1,yes
8.296,76.0,50.0,0,9.48717,227.0,0.66088,0.2415,3.190120811,-1.5527812939,16,42.34,70284.16666666667,4,yes
5.899,49.0,35.0,0,2.159,674.0,0.41655,0.49485,3.538210477,-1.5212479442,15,38.0,40105.666666666664,6,yes
1.572,10.0,8.0,0,4.56821,327.0,0.62716,0.16753,1.9569519,-0.2717554808,9,38.63,110034.0,2,yes
1.913,33.0,17.0,1,6.60503,319.0,0.62297,0.29079,-0.779475622,-0.7072275641,8,41.69,12303.5,2,yes
0.909,9.0,2.0,0,1.91584,1012.0,0.93317,0.34375,0.817528129,-0.3838075643,7,46.59,6686.571428571428,0,yes
0.947,7.0,5.0,1,11.60849,344.0,0.99997,0.77439,1.494119152,-0.2956224973,16,53.24,2987.4545454545455,5,yes
1.53,39.0,27.0,1,11.87304,275.0,0.23228,0.52146,-0.795677077,0.2957749473,4,47.19,6910.0,3,yes
2.729,31.0,31.0,0,9.24096,240.0,0.8252,0.93422,1.715805665,-1.0618103605,11,46.89,97254.5,9,yes
3.916,62.0,58.0,0,2.48448,632.0,0.35627,0.1907,2.57616274,-1.4240329382,13,57.58,306095.44444444444,4,yes
1.684,13.0,8.0,0,15.91716,213.0,0.15334,0.23802,0.000001,-0.5381321944,13,65.22,9630.09090909091,2,yes
2.126,34.0,8.0,0,1.85754,838.0,0.000001,0.000001,-0.413620076,0.000001,3,50.29,10810.0,0,yes
1.484,25.0,8.0,1,6.94327,213.0,0.000001,0.000001,0.627638017,0.6430566254,9,43.23,47438.666666666664,6,yes
9.853,118.0,69.0,0,16.32278,158.0,0.40536,0.07711,3.581945073,-4.1391162228,7,49.43,32266.5,3,yes
3.24,9.0,33.0,1,11.50724,438.0,0.93219,0.18422,5.610763408,-1.5303019574,9,56.13,24306.0,4,yes
3.959,64.0,28.0,0,6.11194,249.0,0.12453,0.17736,0.808925837,0.8358458253,9,39.95,57656.28571428571,2,yes
0.944,4.0,4.0,0,8.36876,556.0,0.000001,0.000001,1.049451944,0.000001,1,60.26,2423.0,0,yes
0.982,9.0,14.0,0,0.82526,937.0,0.79785,0.1705,1.303173577,-0.0053819721,3,37.27,437903.0,1,yes
0.642,3.0,4.0,1,1.07231,886.0,0.60971,0.45158,1.572354863,0.4135008965,2,35.67,43238.0,0,yes
0.619,11.0,8.0,1,5.87455,196.0,0.25737,0.23432,0.75879915,0.2168989902,12,55.04,2369.875,4,yes
1.936,21.0,7.0,0,3.78148,197.0,0.67257,0.19777,1.379580705,-0.0697007245,2,39.98,93978.5,0,yes
0.957,21.0,8.0,0,7.25286,496.0,0.98278,0.76485,0.179960317,0.3069026678,9,47.91,18920.0,4,yes
1.059,12.0,10.0,1,5.509,338.0,0.65696,0.42609,1.316914568,-0.2938016524,2,51.26,12278.0,0,yes
15.429,130.0,110.0,1,0.86856,1024.0,0.27314,0.27889,6.436270243,-5.8695626333,8,38.53,640145.0,5,yes
0.732,6.0,8.0,0,9.04852,213.0,0.08266,0.11262,0.843021138,-0.0512938299,3,51.14,12870.0,0,yes
0.638,15.0,2.0,0,20.70141,200.0,0.29638,0.24195,-0.481885618,0.000001,6,57.99,4107.75,2,yes
2.009,26.0,27.0,0,5.82397,459.0,0.58781,0.17587,2.549906497,-0.7531397305,14,44.17,74468.28571428571,7,yes
0.467,5.0,2.0,1,6.75242,361.0,0.05206,0.10095,0.000001,0.3032668997,3,36.61,4375.666666666667,0,yes
2.515,42.0,28.0,1,7.77628,299.0,0.12643,0.12266,0.696858224,-0.1028780928,3,62.55,23726.0,2,yes
1.057,0,0,1,0.000001,0.000001,0.000001,0.000001,0.000001,0.000001,2,59.36,15157.5,0,yes
1.281,2.0,3.0,0,3.87871,369.0,0.000001,0.000001,3.389096251,0.000001,8,55.77,8015.666666666667,2,yes
0.649,5.0,8.0,0,10.9031,277.0,0.000001,0.000001,1.20568762,-0.2294837713,8,44.06,36571.71428571429,1,yes
4.082,62.0,50.0,0,9.77227,583.0,0.19698,0.1459,2.592266717,-1.5820057885,19,49.24,185218.0,16,yes
4.327,51.0,30.0,0,5.58228,262.0,0.75318,0.52967,1.497900067,-0.4556275657,8,39.03,53909.28571428572,1,yes
0.741,8.0,3.0,1,5.01431,387.0,0.25005,0.57266,0.000001,-0.2294837713,18,44.69,30983.307692307695,5,yes
1.226,6.0,9.0,0,0.1092,1003.0,0.000001,0.000001,2.936807065,0.000001,3,44.86,9107.0,0,yes
0.871,12.0,3.0,1,4.84408,755.0,0.000001,0.000001,0.44793778,0.8598965742,21,45.69,14432.76923076923,7,yes
1.799,20.0,17.0,0,2.44367,372.0,0.12825,0.21998,0.649217166,-0.5785836229,12,42.4,31314.5,4,yes
3.109,18.0,13.0,0,3.13762,475.0,0.90393,0.20899,2.672157486,-0.290161348,25,37.56,102948.73684210525,6,yes
5.414,56.0,38.0,0,0.35104,964.0,0.52106,0.15134,3.037775281,-1.5433005637,22,35.57,319062.27777777775,4,yes
3.973,22.0,28.0,0,1.07535,256.0,0.000001,0.000001,0.000001,0.000001,3,52.09,53222.0,2,yes
2.656,54.0,24.0,0,12.02221,197.0,0.22785,0.10899,0.940029382,-0.3674386773,19,57.78,17494.785714285714,5,yes
1.169,7.0,4.0,0,7.53625,205.0,0.000001,0.000001,2.07813685,-0.1853912816,14,42.13,3320.1111111111113,5,yes
3.248,12.0,32.0,1,9.69445,178.0,0.26556,0.46129,3.944348848,-1.5964553144,13,43.42,46697.666666666664,7,yes
3.69,21.0,26.0,0,0.56402,621.0,0.89357,0.22348,4.228503085,-0.9092902751,28,38.67,81332.6,13,yes
3.435,25.0,18.0,1,3.23935,635.0,0.48165,0.3467,1.506600529,0.558509856,26,36.04,205276.55555555556,17,yes
4.826,80.0,48.0,0,1.83735,374.0,0.97757,0.34098,1.677877599,-1.2422138456,14,52.42,190658.6,9,yes
4.813,74.0,58.0,0,0.4172,589.0,0.9964,0.10708,2.533448556,-1.3101713164,6,41.72,173242.0,3,yes
0.643,6.0,5.0,1,1.7468,535.0,0.26816,0.13347,1.358201144,0.3032668997,1,49.13,12348.0,0,yes
0.614,13.0,5.0,1,9.22162,386.0,0.13978,0.12248,0.88510275,-0.1835708609,6,58.09,2982.3333333333335,3,yes
0.678,13.0,7.0,1,15.33931,159.0,0.58892,0.17689,0.465962633,0.439181676,2,45.09,7621.0,1,yes
0.616,14.0,8.0,1,1.61795,547.0,0.20946,0.13306,0.826545222,0.2168989902,2,47.35,8709.0,1,yes
0.812,7.0,6.0,1,27.93663,184.0,0.18404,0.14494,0.744180162,0.1489415675,2,46.66,5141.0,1,yes
1.298,13.0,12.0,0,6.84394,387.0,0.36874,0.13169,0.000001,-0.2497093186,6,41.56,5612.0,2,yes
0.552,7.0,2.0,1,6.76664,501.0,0.000001,0.000001,0.000001,-0.2515300117,3,37.09,7057.5,1,yes
1.953,34.0,16.0,0,9.10162,218.0,0.21576,0.17241,1.704135917,-0.1983381762,10,53.29,13715.5,6,yes
0.543,7.0,5.0,0,3.21897,440.0,0.15041,0.11509,0.153399125,0.1268952597,1,48.05,3596.0,0,yes
0.54,12.0,4.0,1,3.27858,440.0,0.11791,0.39607,-0.099350283,0.3271310692,1,42.33,1694.0,0,yes
0.54,9.0,3.0,1,3.27858,440.0,0.29024,0.1472,1.001711056,0.0589374977,1,37.37,2895.0,0,yes
0.711,7.0,11.0,0,4.43753,833.0,0.000001,0.000001,0.638293852,0.0387103395,9,48.47,12048.57142857143,2,yes
2.298,48.0,25.0,1,6.73808,391.0,0.000001,0.000001,1.276768005,-1.5046220596,47,54.75,84708.5,13,yes
0.25,7.0,7.0,1,5.16252,624.0,0.000001,0.000001,0.000001,0.1930342957,8,51.98,11897.75,4,yes
1.875,22.0,11.0,0,3.77839,559.0,0.27629,0.11166,0.695234968,1.2860853004,7,38.0,42079.75,3,yes
1.17,23.0,8.0,1,7.81521,204.0,0.27303,0.0932,1.386312242,1.1519733402,15,53.57,5454.5,13,yes
6.513,78.0,47.0,0,2.56462,539.0,0.40145,0.43176,1.738104703,-1.4001834314,9,37.08,49734.666666666664,3,yes
1.056,19.0,11.0,1,2.01966,253.0,0.08251,0.10385,0.735296497,0.4850927243,7,46.07,23416.75,3,yes
0.777,3.0,7.0,1,7.35152,293.0,0.72873,0.09309,2.115928032,-0.2074375289,8,50.52,4317.25,4,yes
1.263,27.0,12.0,0,3.12564,463.0,0.12225,0.11239,-0.178013723,0.6007825509,2,52.73,18740.0,1,yes
2.196,21.0,22.0,0,4.2782,291.0,0.37921,0.26087,2.444841425,-0.6226769456,3,58.04,15365.5,1,yes
0.838,7.0,9.0,0,1.87396,504.0,0.74428,0.37204,1.878732781,-0.2938016524,3,50.32,2141.3333333333335,0,yes
0.543,12.0,3.0,0,4.37513,221.0,0.5132,0.56457,0.000001,-0.2515300117,15,46.13,3833.6,0,yes
3.069,42.0,31.0,0,3.2061,618.0,0.23385,0.14082,1.148371731,0.7642222992,14,39.14,262533.5,6,yes
2.376,26.0,12.0,1,5.25524,288.0,0.35142,0.33991,0.961181493,-0.4206195083,4,39.95,30953.666666666668,1,yes
2.139,45.0,27.0,1,4.47775,230.0,0.34184,0.1964,-0.196396827,0.9424264954,4,55.51,20505.666666666668,1,yes
16.884,181.0,142.0,0,17.70671,214.0,0.69282,0.10507,0.000001,-5.2941030764,7,54.13,14930.666666666668,4,yes
12.099,88.0,58.0,1,13.38034,192.0,0.58012,0.48908,0.000001,-3.3472914816,15,41.25,47780.555555555555,6,yes
0.742,5.0,2.0,0,0.000001,0.000001,0.000001,0.000001,2.695510119,0.000001,3,68.69,4837.0,1,yes
1.909,10.0,19.0,0,7.34742,149.0,0.97456,0.35707,2.560359495,-0.8688350067,12,45.79,89513.0,1,yes
8.871,58.0,63.0,0,4.62449,396.0,0.6001,0.90845,4.909466807,-3.0911475207,25,37.62,122244.5,17,yes
0.704,6.0,2.0,0,2.68027,457.0,0.77327,0.7289,2.272931091,0.3473603122,1,59.46,1892.0,0,yes
4.106,50.0,26.0,0,3.25071,328.0,0.69759,0.11014,1.891572962,-1.1463800926,47,39.4,76342.45833333334,23,yes
0.685,13.0,2.0,0,5.96622,629.0,0.16674,0.09641,0.000001,0.000001,1,43.57,13334.0,0,yes
3.316,72.0,37.0,0,0.05624,980.0,0.000001,0.000001,-0.866680724,0.000001,5,39.04,818959.0,2,yes
14.331,70.0,118.0,0,14.56679,196.0,0.4683,0.37481,9.977310358,-6.0104656,11,46.94,45591.0,9,yes
4.543,20.0,46.0,0,1.16099,807.0,0.76173,0.14035,4.686685218,-1.6828486988,23,43.95,565996.052631579,4,yes
1.526,20.0,5.0,0,8.72436,165.0,0.76693,0.19444,1.581681674,-0.5804039787,4,47.98,119862.0,1,yes
2.064,36.0,19.0,1,23.89859,185.0,0.1336,0.15669,-1.446775783,-0.2185654301,11,52.16,12892.285714285714,4,yes
0.7,3.0,5.0,0,7.61783,146.0,0.64334,0.10911,2.351882335,-0.0751598784,1,46.43,43063.0,0,yes
